position,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20],[21],[22],[23],[24],[25],[26],[27],[28],[29],[30],[31],[32]
right,"0.49184319376945496,0.294463187456131,-0.3560626208782196","0.5012067556381226,0.26678356528282166,-0.3408697843551636","0.5066657662391663,0.2663198709487915,-0.3411056101322174","0.5122020840644836,0.26601845026016235,-0.34112659096717834","0.4865356385707855,0.26790735125541687,-0.3314068019390106","0.48241469264030457,0.2683248817920685,-0.3314754366874695","0.4785795509815216,0.2688451409339905,-0.3315369784832001","0.5237142443656921,0.27779901027679443,-0.1981804221868515","0.4759428799152374,0.28126832842826843,-0.15567733347415924","0.5037826299667358,0.3204858899116516,-0.3009733259677887","0.4840681850910187,0.32177412509918213,-0.28877416253089905","0.5765794515609741,0.4240691065788269,-0.11377270519733429","0.4290271997451782,0.43112608790397644,-0.0249022226780653","0.6134230494499207,0.6059507131576538,-0.08071471005678177","0.367632657289505,0.5732287764549255,-0.16353347897529602","0.6172744631767273,0.8002402782440186,-0.2289126068353653","0.3092745244503021,0.4409896433353424,-0.5744041800498962","0.6277081966400146,0.8625586628913879,-0.26880982518196106","0.28398290276527405,0.41165027022361755,-0.6443780660629272","0.6139720678329468,0.8605043292045593,-0.31111523509025574","0.29175207018852234,0.3874022364616394,-0.667661726474762","0.6067172288894653,0.8439379930496216,-0.24627773463726044","0.3036210238933563,0.40073108673095703,-0.5953667759895325","0.552611231803894,0.8329179883003235,-0.004096264950931072","0.4618076980113983,0.8372691869735718,0.0045838854275643826","0.5629189014434814,1.1158292293548584,-0.03553135693073273","0.47281593084335327,1.1321570873260498,0.03329697623848915","0.5680863857269287,1.3599272966384888,0.29274192452430725","0.48303693532943726,1.3673568964004517,0.3641430735588074","0.5692823529243469,1.3905702829360962,0.3186089098453522","0.48166126012802124,1.3981884717941284,0.3967752158641815","0.5626973509788513,1.4473379850387573,0.16716517508029938","0.49931371212005615,1.4465785026550293,0.23209132254123688"
right,"0.4907662570476532,0.2947978377342224,-0.3558637797832489","0.500239908695221,0.2670866549015045,-0.34079474210739136","0.5057610273361206,0.2665822207927704,-0.3410296142101288","0.5113441944122314,0.2662317156791687,-0.34105217456817627","0.48562905192375183,0.26831260323524475,-0.33063390851020813","0.4815897047519684,0.2687881290912628,-0.33069199323654175","0.4778068959712982,0.2693270742893219,-0.3307552933692932","0.5231674313545227,0.2777695059776306,-0.19960246980190277","0.47566384077072144,0.28139716386795044,-0.15151062607765198","0.5029119253158569,0.3206152319908142,-0.3010026216506958","0.4833611845970154,0.3218234181404114,-0.28789791464805603","0.5767185688018799,0.4242159426212311,-0.11974651366472244","0.4299222230911255,0.43143942952156067,-0.02059865929186344","0.6132884621620178,0.6069495677947998,-0.08764558285474777","0.3697269558906555,0.5730926990509033,-0.15027716755867004","0.6172260046005249,0.799957275390625,-0.23853369057178497","0.3104456067085266,0.44779345393180847,-0.5506352782249451","0.6276073455810547,0.8624522089958191,-0.2793956696987152","0.2848987281322479,0.41982975602149963,-0.619651198387146","0.6138877868652344,0.8603891730308533,-0.32188040018081665","0.2918294668197632,0.39693766832351685,-0.6425197124481201","0.6066082119941711,0.8438611030578613,-0.256311297416687","0.30368444323539734,0.40986812114715576,-0.5718713998794556","0.5526847839355469,0.8339664936065674,-0.005102958995848894","0.4620419144630432,0.8374033570289612,0.005605580285191536","0.5630000233650208,1.1158981323242188,-0.04886859655380249","0.4726787805557251,1.1324896812438965,0.032484836876392365","0.5682305097579956,1.3583734035491943,0.3048310875892639","0.4819369614124298,1.3660881519317627,0.3943471610546112","0.5693768262863159,1.3876124620437622,0.3341633677482605","0.48099949955940247,1.3963805437088013,0.4292979836463928","0.5629207491874695,1.447202444076538,0.18613332509994507","0.49592629075050354,1.4451571702957153,0.2709641754627228"
right,"0.4892546534538269,0.29551732540130615,-0.35511937737464905","0.49875450134277344,0.26757511496543884,-0.3407120406627655","0.5043306350708008,0.26698777079582214,-0.3409491181373596","0.5098782181739807,0.26654669642448425,-0.3409644663333893","0.4845849573612213,0.26905345916748047,-0.32918089628219604","0.48065483570098877,0.26959148049354553,-0.3292413353919983","0.4768930673599243,0.27017512917518616,-0.3293082118034363","0.5223597884178162,0.27776220440864563,-0.20082634687423706","0.47558557987213135,0.28154975175857544,-0.1464090794324875","0.501472532749176,0.3209206759929657,-0.30097696185112","0.48248666524887085,0.3221432566642761,-0.28611770272254944","0.5768328905105591,0.42432937026023865,-0.12208699434995651","0.4303836226463318,0.4317161440849304,-0.01403491385281086","0.6132462024688721,0.6070154905319214,-0.09686095267534256","0.36934658885002136,0.5730363130569458,-0.1439090520143509","0.6169841289520264,0.7997696399688721,-0.2540997266769409","0.3091145157814026,0.45441436767578125,-0.5308811664581299","0.6272972822189331,0.8621583580970764,-0.29575231671333313","0.2833731770515442,0.4266200065612793,-0.5980680584907532","0.613726019859314,0.860275149345398,-0.33696985244750977","0.2898736596107483,0.403836190700531,-0.6212849020957947","0.606447160243988,0.8437843322753906,-0.2706681787967682","0.30148372054100037,0.4159044623374939,-0.5518071055412292","0.5527876019477844,0.8343268036842346,-0.00619379011914134","0.46207839250564575,0.8374025821685791,0.006745798513293266","0.5624282360076904,1.1159734725952148,-0.048794642090797424","0.472752183675766,1.1327948570251465,0.033539656549692154","0.5669847726821899,1.3593928813934326,0.29250723123550415","0.4819689989089966,1.3663301467895508,0.39423003792762756","0.5684047937393188,1.388998031616211,0.3200550377368927","0.4810217022895813,1.396891713142395,0.4290536940097809","0.5608682036399841,1.4482026100158691,0.1690325140953064","0.4961429536342621,1.4451839923858643,0.27059510350227356"
right,"0.4890678822994232,0.2955609858036041,-0.35067909955978394","0.49857255816459656,0.2676273584365845,-0.33663734793663025","0.5041081309318542,0.26703739166259766,-0.33687683939933777","0.5096561908721924,0.2665914297103882,-0.33690327405929565","0.4844513237476349,0.2691265642642975,-0.32443758845329285","0.4805372357368469,0.2696681320667267,-0.32452595233917236","0.47678834199905396,0.270248681306839,-0.32458487153053284","0.5220453143119812,0.27775809168815613,-0.20035354793071747","0.4756214916706085,0.28155189752578735,-0.14502544701099396","0.5013401508331299,0.3209299147129059,-0.2984756827354431","0.4823746681213379,0.32215744256973267,-0.28284233808517456","0.5768644213676453,0.42443710565567017,-0.1234201192855835","0.43041568994522095,0.4326068162918091,-0.013040871359407902","0.6132632493972778,0.6074340343475342,-0.10094813257455826","0.3679223954677582,0.5671960115432739,-0.12000258266925812","0.616679310798645,0.7995433211326599,-0.2613629698753357","0.3079744875431061,0.45273327827453613,-0.4954468309879303","0.6270817518234253,0.8618317246437073,-0.3032185733318329","0.2830069959163666,0.42914822697639465,-0.5566898584365845","0.6136242151260376,0.8600996732711792,-0.34459826350212097","0.2879837453365326,0.40629661083221436,-0.5838186740875244","0.6063088178634644,0.8436393141746521,-0.2781732380390167","0.2985580563545227,0.41693955659866333,-0.5174532532691956","0.5528627634048462,0.8341596722602844,-0.0064352136105299","0.46218040585517883,0.8371438384056091,0.006982063874602318","0.5633943676948547,1.1151854991912842,-0.04593450203537941","0.47395578026771545,1.1328904628753662,0.033148981630802155","0.5692328810691833,1.3592714071273804,0.3074938654899597","0.48528602719306946,1.3663204908370972,0.3860636353492737","0.5711266398429871,1.3889957666397095,0.33695122599601746","0.4845624268054962,1.3967881202697754,0.4193395972251892","0.5635396242141724,1.447819709777832,0.17839956283569336","0.500092625617981,1.445191740989685,0.26174452900886536"
right,"0.48909473419189453,0.2933318316936493,-0.33802464604377747","0.49857601523399353,0.2660868763923645,-0.321333110332489","0.5040663480758667,0.2656721770763397,-0.3215641379356384","0.5096145868301392,0.2654743194580078,-0.32158204913139343","0.48446765542030334,0.26763680577278137,-0.3090086877346039","0.48054251074790955,0.26824745535850525,-0.3091330826282501","0.4767816364765167,0.2689663767814636,-0.30917301774024963","0.5218854546546936,0.2772357761859894,-0.18494929373264313","0.47549352049827576,0.28084102272987366,-0.12997491657733917","0.501329779624939,0.31891053915023804,-0.28669920563697815","0.48228731751441956,0.32009193301200867,-0.27113524079322815","0.5760678052902222,0.42343994975090027,-0.11989632248878479","0.4301227033138275,0.4323664605617523,-0.0005156197003088892","0.6128796935081482,0.6074615120887756,-0.10393264889717102","0.36661624908447266,0.5638138055801392,-0.11310768127441406","0.6166902184486389,0.7989681363105774,-0.27220019698143005","0.30073097348213196,0.4474584758281708,-0.49243220686912537","0.6271222829818726,0.8610837459564209,-0.31570929288864136","0.27335336804389954,0.42550352215766907,-0.5550607442855835","0.61356121301651,0.8589602708816528,-0.3559023141860962","0.2780855894088745,0.40385955572128296,-0.5801889896392822","0.6062145829200745,0.8421576619148254,-0.28881484270095825","0.28930413722991943,0.4141761064529419,-0.5138266682624817","0.55266273021698,0.8324870467185974,-0.006903083063662052","0.4621577858924866,0.8357642292976379,0.007436146028339863","0.5640910267829895,1.114740252494812,-0.028758810833096504","0.4743838608264923,1.133010745048523,0.02989325486123562","0.5714356899261475,1.3595293760299683,0.3501679301261902","0.4868878722190857,1.3666810989379883,0.3846183121204376","0.573922336101532,1.389567494392395,0.3824530243873596","0.4861336350440979,1.3972951173782349,0.41802978515625","0.5656608939170837,1.447956919670105,0.24029865860939026","0.5022350549697876,1.445219874382019,0.26081040501594543"
right,"0.48947271704673767,0.2929169535636902,-0.3405062258243561","0.4987172782421112,0.26584720611572266,-0.32406264543533325","0.5041444301605225,0.26549607515335083,-0.32429206371307373","0.5096920132637024,0.26535776257514954,-0.32432156801223755","0.4845043420791626,0.26727595925331116,-0.3117738962173462","0.4805673658847809,0.2678799331188202,-0.3118952512741089","0.4768217206001282,0.2686241567134857,-0.3119488060474396","0.5218461155891418,0.2772214114665985,-0.18602675199508667","0.4753468632698059,0.28080710768699646,-0.13371877372264862","0.5015363693237305,0.3188015818595886,-0.2884364426136017","0.48233523964881897,0.31990334391593933,-0.2716463804244995","0.5755203366279602,0.42352116107940674,-0.12181215733289719","0.4291672110557556,0.43231046199798584,-0.0011345576494932175","0.6129139065742493,0.6083816885948181,-0.11951522529125214","0.36213478446006775,0.5490991473197937,-0.1127374917268753","0.6165668964385986,0.8001404404640198,-0.30388107895851135","0.28985634446144104,0.4429422616958618,-0.480943500995636","0.6271451711654663,0.8617890477180481,-0.35245734453201294","0.2592843770980835,0.4208739995956421,-0.5415781736373901","0.6134129762649536,0.8595941662788391,-0.3927748501300812","0.26431313157081604,0.39911070466041565,-0.5717812776565552","0.6060107350349426,0.8430560231208801,-0.32170993089675903","0.27782371640205383,0.40948864817619324,-0.5042610168457031","0.5526193380355835,0.831965982913971,-0.007302657701075077","0.462159126996994,0.8357383608818054,0.00783534161746502","0.5640228986740112,1.1147819757461548,-0.02562030963599682","0.47439929842948914,1.1328790187835693,0.029439028352499008","0.571426510810852,1.360308051109314,0.3438330590724945","0.48683544993400574,1.3673359155654907,0.3713010847568512","0.5738512873649597,1.390528678894043,0.37361446022987366","0.48607975244522095,1.3981877565383911,0.4021454453468323","0.5657159090042114,1.4481178522109985,0.22939914464950562","0.5022062659263611,1.4452918767929077,0.2391393929719925"
right,"0.4895506203174591,0.291386216878891,-0.3411654233932495","0.49875354766845703,0.26478084921836853,-0.32330837845802307","0.5042151212692261,0.26462522149086,-0.32352977991104126","0.5097686052322388,0.26474136114120483,-0.3235531747341156","0.48456650972366333,0.26614314317703247,-0.31287771463394165","0.4806377589702606,0.26677408814430237,-0.312997967004776","0.4768868386745453,0.2676297128200531,-0.3130434453487396","0.5218135118484497,0.27711954712867737,-0.18116573989391327","0.4753388464450836,0.2802586555480957,-0.13586822152137756","0.5016271471977234,0.3176864981651306,-0.2881110906600952","0.4824180603027344,0.31860053539276123,-0.27399247884750366","0.5748220682144165,0.4235188961029053,-0.11705044656991959","0.42756789922714233,0.4323311746120453,-0.0035470330622047186","0.6129277348518372,0.6083986163139343,-0.11791207641363144","0.35161319375038147,0.5271192193031311,-0.12100602686405182","0.6165387034416199,0.7988802790641785,-0.29164668917655945","0.28122344613075256,0.43789151310920715,-0.48591557145118713","0.6271761059761047,0.8607902526855469,-0.3374006152153015","0.24973300099372864,0.41777169704437256,-0.5473217368125916","0.6133884191513062,0.8582422733306885,-0.3784868121147156","0.2550085484981537,0.3964993953704834,-0.5755895972251892","0.6059627532958984,0.8412173986434937,-0.3094606399536133","0.26918163895606995,0.40839505195617676,-0.5085620880126953","0.5526493191719055,0.8319500088691711,-0.00664360960945487","0.4623357951641083,0.8362408876419067,0.007167613133788109","0.5670170187950134,1.1145119667053223,-0.02125546708703041","0.47484642267227173,1.1326037645339966,0.029104137793183327","0.5759773254394531,1.3593159914016724,0.3440079092979431","0.48724162578582764,1.3674566745758057,0.3613031208515167","0.5778388977050781,1.3892154693603516,0.37376269698143005","0.48636728525161743,1.3984873294830322,0.39113202691078186","0.5717183947563171,1.4475384950637817,0.2299005687236786","0.5026245713233948,1.4453442096710205,0.22687123715877533"
right,"0.489619642496109,0.2910899519920349,-0.34271132946014404","0.4987989366054535,0.26459401845932007,-0.3243185579776764","0.5042089223861694,0.2644498348236084,-0.32455652952194214","0.5097593069076538,0.2645968198776245,-0.32459285855293274","0.48455914855003357,0.26603060960769653,-0.3148473799228668","0.4805792272090912,0.2667018175125122,-0.3149314820766449","0.4768034517765045,0.2675894498825073,-0.3149309456348419","0.5214605927467346,0.277069091796875,-0.18283338844776154","0.474789023399353,0.2802598476409912,-0.14368176460266113","0.5016921162605286,0.31762972474098206,-0.2902694046497345","0.48243290185928345,0.31852987408638,-0.277939110994339","0.5729338526725769,0.42305049300193787,-0.12411636859178543","0.42710378766059875,0.4320828914642334,-0.007302617654204369","0.6127361059188843,0.6067323088645935,-0.12536141276359558","0.34494876861572266,0.5010528564453125,-0.043330661952495575","0.6165513396263123,0.797930121421814,-0.30429068207740784","0.2695188522338867,0.42407479882240295,-0.2766098976135254","0.6272678971290588,0.8596315979957581,-0.35092392563819885","0.24016419053077698,0.41359418630599976,-0.31931158900260925","0.6133951544761658,0.8572208881378174,-0.39419588446617126","0.24320055544376373,0.3947163224220276,-0.3547767698764801","0.6059492230415344,0.8402189016342163,-0.32389408349990845","0.2549305558204651,0.4032857418060303,-0.29954394698143005","0.5526586174964905,0.8314082026481628,-0.006660361308604479","0.4623726010322571,0.8365815877914429,0.007188060320913792","0.5670074224472046,1.1144639253616333,-0.00602368451654911","0.4757975935935974,1.133347749710083,0.028870169073343277","0.5753235220909119,1.3567451238632202,0.36285731196403503","0.48773467540740967,1.3664591312408447,0.3688426911830902","0.5767484307289124,1.3855111598968506,0.39420726895332336","0.48689672350883484,1.3964341878890991,0.39991310238838196","0.5715569853782654,1.4457648992538452,0.2560238838195801","0.5027624368667603,1.4444448947906494,0.24575136601924896"
right,"0.4896756112575531,0.29094937443733215,-0.3431169092655182","0.49879154562950134,0.26447775959968567,-0.32512977719306946","0.5041758418083191,0.2643470764160156,-0.32536032795906067","0.5097297430038452,0.26449763774871826,-0.3253946006298065","0.4843965172767639,0.265982449054718,-0.31513968110084534","0.4803386628627777,0.26668813824653625,-0.31524690985679626","0.47653132677078247,0.2675895690917969,-0.3152734637260437","0.5209764838218689,0.27696576714515686,-0.18357296288013458","0.4738817512989044,0.2804633677005768,-0.1462809294462204","0.5017110109329224,0.31763923168182373,-0.29042673110961914","0.48247987031936646,0.31855615973472595,-0.279109925031662","0.5725031495094299,0.42305266857147217,-0.12725569307804108","0.4265626072883606,0.4318607449531555,-0.007853351533412933","0.6127261519432068,0.6063509583473206,-0.13584399223327637","0.33991894125938416,0.4870592951774597,-0.006874537095427513","0.6165648102760315,0.7961223125457764,-0.33165407180786133","0.262874037027359,0.41224029660224915,-0.20399285852909088","0.6272872686386108,0.8581439256668091,-0.38066208362579346","0.2353493720293045,0.40682145953178406,-0.24223670363426208","0.6133612990379333,0.855949342250824,-0.4268859326839447","0.23749317228794098,0.3915388286113739,-0.2805335223674774","0.6059398651123047,0.8389285206794739,-0.3533506691455841","0.24770690500736237,0.3971271216869354,-0.22755295038223267","0.5523155331611633,0.831167995929718,-0.006555748637765646","0.46221908926963806,0.8365907669067383,0.007086792029440403","0.5662298202514648,1.1140130758285522,0.003770249430090189","0.47594982385635376,1.134040355682373,0.022811857983469963","0.5737813711166382,1.3562127351760864,0.3637862503528595","0.4876917600631714,1.3659621477127075,0.3652031123638153","0.5750857591629028,1.3853700160980225,0.394475519657135","0.48684361577033997,1.3950769901275635,0.39609983563423157","0.5709953904151917,1.443373203277588,0.2549884617328644","0.5027490258216858,1.4438965320587158,0.2401900589466095"
right,"0.4894213378429413,0.29088619351387024,-0.3507010042667389","0.4982054531574249,0.26424190402030945,-0.3314015567302704","0.5035732984542847,0.26407715678215027,-0.3316524624824524","0.5091691017150879,0.2642099857330322,-0.33168262243270874","0.48356375098228455,0.26592403650283813,-0.3226928412914276","0.4794054925441742,0.266678124666214,-0.32280129194259644","0.4755379259586334,0.2675928771495819,-0.32280251383781433","0.5201656818389893,0.27656278014183044,-0.1873198300600052","0.4723895490169525,0.28059902787208557,-0.15404973924160004","0.5016334056854248,0.31762394309043884,-0.297555148601532","0.4822083115577698,0.3185705542564392,-0.28765636682510376","0.5722799897193909,0.4230412542819977,-0.13374905288219452","0.4258344769477844,0.43123143911361694,-0.01482414547353983","0.612725019454956,0.6063699722290039,-0.14906197786331177","0.33946025371551514,0.4770829379558563,0.016518021002411842","0.6167145371437073,0.7956564426422119,-0.35200050473213196","0.2594899833202362,0.4030056595802307,-0.13981935381889343","0.6273059844970703,0.8575752377510071,-0.40120604634284973","0.23222772777080536,0.40096500515937805,-0.1718771755695343","0.6133447289466858,0.8554021120071411,-0.44933927059173584","0.2337549775838852,0.38850757479667664,-0.21230433881282806","0.6059446334838867,0.8384680151939392,-0.37480872869491577","0.24358031153678894,0.39274242520332336,-0.16324444115161896","0.5521706938743591,0.831269383430481,-0.006538850720971823","0.4620670676231384,0.8371890187263489,0.0070735374465584755","0.5664064288139343,1.114729404449463,0.0006037831772118807","0.47614333033561707,1.1381109952926636,0.021356429904699326","0.573682427406311,1.3566484451293945,0.37417685985565186","0.48811325430870056,1.3664679527282715,0.37752851843833923","0.5750066637992859,1.3859050273895264,0.4067883789539337","0.487255722284317,1.3951612710952759,0.40994587540626526","0.57084721326828,1.443632960319519,0.26979050040245056","0.5038532018661499,1.4448038339614868,0.2568944990634918"
right,"0.48945027589797974,0.29069799184799194,-0.3506983518600464","0.497948557138443,0.2641943097114563,-0.33128029108047485","0.503264844417572,0.2640420198440552,-0.3315320611000061","0.5088357925415039,0.2641749382019043,-0.331557959318161","0.4829736351966858,0.26586633920669556,-0.3229415714740753","0.47866353392601013,0.26666152477264404,-0.32305505871772766","0.47459617257118225,0.26759591698646545,-0.32305023074150085","0.5193381309509277,0.2764813005924225,-0.18643870949745178","0.4705890417098999,0.2807951867580414,-0.1581541746854782","0.5016720294952393,0.3176121413707733,-0.29748526215553284","0.48217251896858215,0.3185628652572632,-0.28835365176200867","0.5705991983413696,0.4225005507469177,-0.13318036496639252","0.4244605004787445,0.4311520755290985,-0.021493857726454735","0.6108261942863464,0.6063830256462097,-0.1394791305065155","0.33877143263816833,0.46205979585647583,0.04853735864162445","0.6165426969528198,0.7961627840995789,-0.3304719626903534","0.2584761381149292,0.3965739607810974,-0.036220453679561615","0.6270776987075806,0.8576948642730713,-0.3773861229419708","0.23031406104564667,0.3949500620365143,-0.05830337107181549","0.6129639148712158,0.8555262088775635,-0.42502009868621826","0.23157671093940735,0.38537266850471497,-0.09971030056476593","0.6056381464004517,0.8389905095100403,-0.3526788651943207","0.24229280650615692,0.38985204696655273,-0.05781750753521919","0.5521148443222046,0.8312710523605347,-0.00634483527392149","0.4615984261035919,0.8377434015274048,0.006888226605951786","0.5665003657341003,1.1151868104934692,0.021756619215011597","0.47641533613204956,1.1381349563598633,0.02261289954185486","0.5737850069999695,1.359059453010559,0.4050779342651367","0.48917466402053833,1.3715155124664307,0.36609700322151184","0.5751583576202393,1.389556884765625,0.43837597966194153","0.4882231056690216,1.4010721445083618,0.39531803131103516","0.5711421966552734,1.4445228576660156,0.30136725306510925","0.5059806108474731,1.4511409997940063,0.23154792189598083"
right,"0.4882306456565857,0.2903898358345032,-0.3520963788032532","0.49638503789901733,0.2639990448951721,-0.3322676420211792","0.5017011761665344,0.2638334631919861,-0.332524836063385","0.5072826743125916,0.2639397084712982,-0.33253782987594604","0.4812759757041931,0.26574546098709106,-0.3241153955459595","0.47693541646003723,0.2665967345237732,-0.3242250978946686","0.472848504781723,0.2675763666629791,-0.32421866059303284","0.5177968740463257,0.2761806547641754,-0.18745669722557068","0.46899762749671936,0.2808234393596649,-0.1581593155860901","0.500808596611023,0.31741803884506226,-0.2992686927318573","0.4809006452560425,0.3183169960975647,-0.2901121973991394","0.5699979662895203,0.42195963859558105,-0.13806933164596558","0.4237295985221863,0.4308452010154724,-0.021509144455194473","0.6104176044464111,0.60540372133255,-0.15810799598693848","0.3377186059951782,0.4535844027996063,0.06608198583126068","0.6165311336517334,0.7968571782112122,-0.361692875623703","0.25372955203056335,0.3890993893146515,-0.009300922974944115","0.626927375793457,0.858161211013794,-0.4108816087245941","0.22280757129192352,0.3858456313610077,-0.030851861461997032","0.612676739692688,0.8559867739677429,-0.46003687381744385","0.22261931002140045,0.3773157000541687,-0.07301080971956253","0.6054626107215881,0.8399085998535156,-0.3854716420173645","0.2335468828678131,0.38321956992149353,-0.031654417514801025","0.5521098971366882,0.8313809633255005,-0.006387038622051477","0.46142229437828064,0.8386624455451965,0.006936016492545605","0.5664964318275452,1.1171228885650635,0.017879601567983627","0.4764181673526764,1.1406365633010864,0.02455819398164749","0.5737484097480774,1.3629471063613892,0.39409953355789185","0.4890229105949402,1.3778895139694214,0.36715206503868103","0.5750972628593445,1.3944790363311768,0.42643195390701294","0.48795369267463684,1.4077163934707642,0.3963521718978882","0.5709912776947021,1.4473110437393188,0.2872207760810852","0.5058746337890625,1.458548903465271,0.23234374821186066"
right,"0.48820310831069946,0.2899506390094757,-0.3561252951622009","0.49607908725738525,0.2637280523777008,-0.3351941406726837","0.501404345035553,0.2635757029056549,-0.33543822169303894","0.5069662928581238,0.26372313499450684,-0.3354247808456421","0.4808964431285858,0.26555338501930237,-0.3286392092704773","0.4765070676803589,0.26646706461906433,-0.3287478983402252","0.4724484384059906,0.2675088942050934,-0.328738808631897","0.5170961618423462,0.2760559320449829,-0.1876005232334137","0.46817028522491455,0.2808274030685425,-0.1628565639257431","0.5007144808769226,0.31723496317863464,-0.30196529626846313","0.4807239770889282,0.3181084096431732,-0.29476451873779297","0.5691089034080505,0.4217788279056549,-0.1363184154033661","0.4224933385848999,0.4308167099952698,-0.02783953584730625","0.6096654534339905,0.6033838391304016,-0.14923658967018127","0.33736637234687805,0.4517083764076233,0.024057138711214066","0.6163069605827332,0.7968674302101135,-0.3456224203109741","0.2525061368942261,0.38690832257270813,-0.10508973151445389","0.6266257762908936,0.8581362366676331,-0.39328649640083313","0.22069576382637024,0.38258132338523865,-0.13331861793994904","0.6122983694076538,0.8560019135475159,-0.4407413601875305","0.22053097188472748,0.37375929951667786,-0.1750965267419815","0.6052014231681824,0.8399343490600586,-0.36826565861701965","0.2317665070295334,0.3798743784427643,-0.12823401391506195","0.5520886182785034,0.8315470814704895,-0.006024947855621576","0.4610777497291565,0.8397353291511536,0.006602304056286812","0.5652084350585938,1.1197562217712402,0.0345628447830677","0.47641721367836,1.1428663730621338,0.024698127061128616","0.5729946494102478,1.3691307306289673,0.39664319157600403","0.48897504806518555,1.38360595703125,0.3556205630302429","0.5747449994087219,1.402725338935852,0.4271674156188965","0.4878188967704773,1.4142773151397705,0.38282012939453125","0.5701021552085876,1.4517654180526733,0.28457289934158325","0.5057592391967773,1.4643454551696777,0.2133292853832245"
right,"0.48823392391204834,0.2887094020843506,-0.3632957339286804","0.4960285425186157,0.26254504919052124,-0.3417655825614929","0.5014113783836365,0.26239538192749023,-0.3419935405254364","0.5070036053657532,0.26273271441459656,-0.341976523399353","0.4805755615234375,0.26486700773239136,-0.33677756786346436","0.4760671854019165,0.26598507165908813,-0.3369094431400299","0.4719650149345398,0.2672145962715149,-0.33690765500068665","0.5170386433601379,0.27547118067741394,-0.1891956329345703","0.46739688515663147,0.2808312177658081,-0.17177729308605194","0.500743567943573,0.3162093460559845,-0.3073543608188629","0.4805581271648407,0.3174114227294922,-0.3023146390914917","0.5688604712486267,0.42200443148612976,-0.13525395095348358","0.42149069905281067,0.43079566955566406,-0.03847413510084152","0.6095657348632812,0.603252649307251,-0.14681336283683777","0.33471614122390747,0.44854050874710083,0.011854436248540878","0.6162728667259216,0.7968109846115112,-0.3389136493206024","0.2536261975765228,0.3863552510738373,-0.1529369056224823","0.6264352798461914,0.8580779433250427,-0.38326892256736755","0.2234899252653122,0.38050514459609985,-0.18312612175941467","0.6122578978538513,0.8560048937797546,-0.4347911775112152","0.22399678826332092,0.3717901408672333,-0.22313684225082397","0.6051897406578064,0.8399474620819092,-0.3640323281288147","0.23542532324790955,0.37854427099227905,-0.1758110076189041","0.5520917773246765,0.8323522210121155,-0.005622520111501217","0.460957407951355,0.8418802618980408,0.00621310668066144","0.5651293992996216,1.1213107109069824,0.03351728990674019","0.4767932891845703,1.1449261903762817,0.02769067883491516","0.572982132434845,1.3709245920181274,0.39958539605140686","0.48939022421836853,1.3867145776748657,0.3590136170387268","0.5747007727622986,1.404554843902588,0.4303330183029175","0.48820680379867554,1.4180208444595337,0.387839138507843","0.5700607299804688,1.4545437097549438,0.28630468249320984","0.5060720443725586,1.4674276113510132,0.22013789415359497"
right,"0.4877358675003052,0.2886856496334076,-0.3636261224746704","0.4955117404460907,0.26246771216392517,-0.3425664007663727","0.5009873509407043,0.2622840702533722,-0.34279853105545044","0.5066366791725159,0.2626097500324249,-0.3427982032299042","0.4797658920288086,0.26486608386039734,-0.33685874938964844","0.4752223789691925,0.2659965455532074,-0.33697637915611267","0.47118642926216125,0.26725542545318604,-0.3369792103767395","0.5167641043663025,0.27543142437934875,-0.19039319455623627","0.46696901321411133,0.2810404300689697,-0.16990503668785095","0.5005553364753723,0.316177636384964,-0.30802109837532043","0.4800299406051636,0.31742024421691895,-0.3019014298915863","0.5688778758049011,0.4220861792564392,-0.1345679610967636","0.42162254452705383,0.4307330250740051,-0.03620035573840141","0.609348714351654,0.6032508611679077,-0.14342966675758362","0.3355565071105957,0.4478895664215088,0.02889173850417137","0.616273045539856,0.7968881726264954,-0.3280177116394043","0.2534100413322449,0.3872165381908417,-0.07924196869134903","0.6263439059257507,0.8581051826477051,-0.3708634376525879","0.2244073748588562,0.3808979392051697,-0.105135478079319","0.6122366189956665,0.8561360836029053,-0.425752192735672","0.22462482750415802,0.37172722816467285,-0.14780710637569427","0.6051856875419617,0.8402231335639954,-0.3549381196498871","0.2353932112455368,0.3786143958568573,-0.10280321538448334","0.5519357323646545,0.8327081203460693,-0.005424579605460167","0.46062707901000977,0.8425186276435852,0.006016109604388475","0.5651406645774841,1.1213475465774536,0.028872735798358917","0.4775947630405426,1.147220253944397,0.029918495565652847","0.5729678273200989,1.3705885410308838,0.401233971118927","0.4904315769672394,1.3858369588851929,0.3876982629299164","0.5747138261795044,1.4038950204849243,0.4331567883491516","0.4893856346607208,1.4171675443649292,0.41951245069503784","0.570009171962738,1.4544823169708252,0.29206737875938416","0.5071674585342407,1.4667017459869385,0.2583930790424347"
