position,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20],[21],[22],[23],[24],[25],[26],[27],[28],[29],[30],[31],[32]
right,"0.3819194734096527,0.2882389724254608,-0.2895357012748718","0.393118292093277,0.26658540964126587,-0.2725008726119995","0.39938274025917053,0.2676801383495331,-0.27263501286506653","0.40421295166015625,0.2687470316886902,-0.2726873755455017","0.3742188513278961,0.2639034688472748,-0.2587900161743164","0.3685874044895172,0.26343289017677307,-0.25878655910491943","0.3644867241382599,0.2630724310874939,-0.25887206196784973","0.4104057252407074,0.2807999551296234,-0.16318045556545258","0.3606622517108917,0.2707318365573883,-0.0989927425980568","0.39262545108795166,0.31570911407470703,-0.24724261462688446","0.3685711920261383,0.31231242418289185,-0.22914256155490875","0.41572481393814087,0.3898478150367737,-0.20214678347110748","0.3385528326034546,0.4040012061595917,0.04815303534269333","0.3148837685585022,0.37586528062820435,-0.36956822872161865","0.3255346715450287,0.6065526604652405,0.1802626997232437","0.24530866742134094,0.23164084553718567,-0.49653375148773193","0.2972506880760193,0.7549415230751038,0.1373831182718277","0.24215583503246307,0.183597594499588,-0.5594156384468079","0.2890850603580475,0.7943512797355652,0.13099268078804016","0.25082284212112427,0.17344576120376587,-0.5414751768112183","0.29066482186317444,0.797899603843689,0.07784640789031982","0.25070592761039734,0.19324995577335358,-0.49591875076293945","0.2944239675998688,0.7848959565162659,0.1145399808883667","0.40391889214515686,0.7471789121627808,-0.05674644187092781","0.34521323442459106,0.7523433566093445,0.05659952014684677","0.42357224225997925,0.9691328406333923,-0.10254082828760147","0.3444119393825531,0.968813419342041,0.04257861524820328","0.4452817738056183,1.154287576675415,0.2623749077320099","0.368609756231308,1.1591945886611938,0.3608503043651581","0.4545227289199829,1.1684064865112305,0.2953362762928009","0.37609073519706726,1.1771252155303955,0.3921429216861725","0.4260883629322052,1.245047688484192,0.19581840932369232","0.3639397621154785,1.239961862564087,0.285826712846756"
right,"0.3812413215637207,0.28824466466903687,-0.29900678992271423","0.39248621463775635,0.26657989621162415,-0.28157418966293335","0.39867812395095825,0.26764652132987976,-0.2817014455795288","0.4034994840621948,0.26868513226509094,-0.2817566692829132","0.37373945116996765,0.264024555683136,-0.267991840839386","0.3681217432022095,0.26361820101737976,-0.2679920494556427","0.36399346590042114,0.2633025050163269,-0.26808780431747437","0.4095797538757324,0.2807620167732239,-0.16934844851493835","0.3601056933403015,0.2709333300590515,-0.10613910108804703","0.3916153311729431,0.3156949579715729,-0.2558955252170563","0.3678048253059387,0.3123924136161804,-0.23799529671669006","0.41583144664764404,0.3905618190765381,-0.20087958872318268","0.3369685113430023,0.40230605006217957,0.03583604842424393","0.3199128806591034,0.3766193985939026,-0.36502617597579956","0.32541802525520325,0.606065571308136,0.17004063725471497","0.23986247181892395,0.24754847586154938,-0.49380263686180115","0.29721006751060486,0.7549737095832825,0.13362926244735718","0.2343023717403412,0.1918310672044754,-0.5556500554084778","0.2890681326389313,0.7946543097496033,0.1287027895450592","0.24307914078235626,0.18224123120307922,-0.5400347113609314","0.290659099817276,0.7983841300010681,0.07556716352701187","0.24377579987049103,0.20387473702430725,-0.4940158426761627","0.294422447681427,0.7852662205696106,0.11138477176427841","0.4041226804256439,0.7466892004013062,-0.05324503406882286","0.3452105224132538,0.7518608570098877,0.0530427023768425","0.42338019609451294,0.9691157341003418,-0.10615189373493195","0.34432265162467957,0.9689214825630188,0.022624799981713295","0.44509273767471313,1.1523419618606567,0.26266276836395264","0.3679189682006836,1.1589468717575073,0.35062408447265625","0.4532807767391205,1.1664605140686035,0.2956642210483551","0.3749862611293793,1.176262378692627,0.38288015127182007","0.4282403290271759,1.2423025369644165,0.1959250271320343","0.36412671208381653,1.240001916885376,0.27522626519203186"
right,"0.38094431161880493,0.28824949264526367,-0.30225399136543274","0.39196234941482544,0.2665569484233856,-0.28472423553466797","0.39808380603790283,0.2675984501838684,-0.28486403822898865","0.40285050868988037,0.2686268389225006,-0.284925639629364","0.37313520908355713,0.2640490233898163,-0.27011537551879883","0.367474228143692,0.2636757493019104,-0.2701183557510376","0.36323368549346924,0.2634175419807434,-0.2702125608921051","0.4089508652687073,0.28067970275878906,-0.17415805160999298","0.3595319390296936,0.2710631489753723,-0.10581489652395248","0.39135774970054626,0.3156937062740326,-0.26016494631767273","0.3675236701965332,0.3125053346157074,-0.24048569798469543","0.41633763909339905,0.3912207782268524,-0.20026865601539612","0.33517318964004517,0.40169745683670044,0.0323878712952137","0.31996551156044006,0.37502920627593994,-0.35194045305252075","0.3249012231826782,0.6062526702880859,0.16877034306526184","0.22478517889976501,0.27278244495391846,-0.42015475034713745","0.2970440089702606,0.7554467916488647,0.12581640481948853","0.21451371908187866,0.22149445116519928,-0.4764300584793091","0.28901565074920654,0.7950394749641418,0.11587942391633987","0.22218379378318787,0.21081216633319855,-0.45828256011009216","0.2905694842338562,0.7987699508666992,0.06444187462329865","0.22422032058238983,0.23052142560482025,-0.41819077730178833","0.2943309247493744,0.7857364416122437,0.10356280952692032","0.4041777551174164,0.7466654181480408,-0.04948785528540611","0.3444367051124573,0.7518507242202759,0.04929089918732643","0.4233952462673187,0.9692785143852234,-0.10661157965660095","0.34445270895957947,0.9726880192756653,-0.011097344569861889","0.4448973834514618,1.1561299562454224,0.25769907236099243","0.3678101897239685,1.1643043756484985,0.3368765413761139","0.4520988166332245,1.1715272665023804,0.29055389761924744","0.3744630217552185,1.1800037622451782,0.3711314797401428","0.4298313558101654,1.2459735870361328,0.18556739389896393","0.3653075397014618,1.2459214925765991,0.2586154639720917"
right,"0.380790650844574,0.28830352425575256,-0.3266544044017792","0.39145949482917786,0.2665872573852539,-0.30835625529289246","0.3975343108177185,0.26761993765830994,-0.30851247906684875","0.4022589325904846,0.2686367630958557,-0.30858930945396423","0.3728161156177521,0.26408547163009644,-0.2941388189792633","0.36711737513542175,0.2637206017971039,-0.2941534221172333","0.36281922459602356,0.26348912715911865,-0.29425084590911865","0.408272385597229,0.2806846499443054,-0.19343477487564087","0.359035849571228,0.27124184370040894,-0.12575112283229828","0.3911159336566925,0.3157791495323181,-0.28260567784309387","0.36740121245384216,0.3130052983760834,-0.2631310820579529","0.41666632890701294,0.3916648328304291,-0.20722457766532898","0.33220797777175903,0.40227386355400085,0.011750314384698868","0.32134485244750977,0.3791939914226532,-0.3741621673107147","0.32393890619277954,0.6075025200843811,0.1499607264995575","0.22027991712093353,0.30429956316947937,-0.48068955540657043","0.29686954617500305,0.756262481212616,0.10546715557575226","0.2064237743616104,0.2621315121650696,-0.5417053699493408","0.28890261054039,0.7958986163139343,0.09197977930307388","0.21130512654781342,0.2526272237300873,-0.5183039307594299","0.2905104458332062,0.7998161315917969,0.04147077351808548","0.2147904336452484,0.2713906466960907,-0.47724589705467224","0.29424145817756653,0.7867329716682434,0.08353421092033386","0.40422236919403076,0.7466694116592407,-0.04655580595135689","0.343500018119812,0.7520683407783508,0.04637225717306137","0.42350590229034424,0.9695027470588684,-0.10172725468873978","0.3448593318462372,0.9732180237770081,-0.024171503260731697","0.4446495771408081,1.162076473236084,0.2579960525035858","0.3685593605041504,1.1698156595230103,0.32152611017227173","0.4507881999015808,1.1792994737625122,0.29069292545318604","0.37483036518096924,1.1845887899398804,0.3556167781352997","0.4320363402366638,1.2520979642868042,0.18334339559078217","0.369322806596756,1.2523516416549683,0.23756112158298492"
right,"0.3797816038131714,0.2887951135635376,-0.3230448365211487","0.39051228761672974,0.2669157385826111,-0.3054743707180023","0.3965854048728943,0.26789242029190063,-0.305650919675827","0.401364266872406,0.2688404321670532,-0.30573520064353943","0.3723427653312683,0.26441243290901184,-0.2887040078639984","0.36675721406936646,0.2640105187892914,-0.2887077033519745","0.36254042387008667,0.2637386620044708,-0.2888126075267792","0.4076157808303833,0.2807718813419342,-0.19570621848106384","0.35911187529563904,0.27159762382507324,-0.11739382147789001","0.39029231667518616,0.3160898983478546,-0.2808338403701782","0.36695489287376404,0.3134893476963043,-0.25781965255737305","0.41666439175605774,0.3915969133377075,-0.21585841476917267","0.33289140462875366,0.4053191840648651,0.023439863696694374","0.32128965854644775,0.3819018006324768,-0.40271058678627014","0.3239538371562958,0.6098945736885071,0.14443573355674744","0.21329422295093536,0.32249730825424194,-0.5253008008003235","0.29697149991989136,0.7563768625259399,0.05710981786251068","0.1991930603981018,0.28173887729644775,-0.5905411839485168","0.28893136978149414,0.7960941791534424,0.03833669796586037","0.20353777706623077,0.26927649974823,-0.5637153387069702","0.29051241278648376,0.799964189529419,-0.011557057499885559","0.20666752755641937,0.28758034110069275,-0.5206258893013","0.2942764461040497,0.7868995666503906,0.03448258340358734","0.40398016571998596,0.7466948628425598,-0.051589611917734146","0.34331756830215454,0.7525844573974609,0.051374416798353195","0.42344653606414795,0.9699320197105408,-0.11555532366037369","0.3450612723827362,0.9732239842414856,-0.01613607443869114","0.44356030225753784,1.1702522039413452,0.22911831736564636","0.3685860335826874,1.171903371810913,0.318533331155777","0.4496792256832123,1.1877890825271606,0.259733110666275","0.3748255670070648,1.1873619556427002,0.35140499472618103","0.4302700459957123,1.2613563537597656,0.14793065190315247","0.3691634237766266,1.2529395818710327,0.23699937760829926"
right,"0.3797520697116852,0.2891266644001007,-0.3243153691291809","0.390489399433136,0.2672049105167389,-0.30671679973602295","0.3965045213699341,0.26818570494651794,-0.30689603090286255","0.4011850655078888,0.2691204249858856,-0.30698511004447937","0.37231338024139404,0.264632910490036,-0.28978338837623596","0.3667033612728119,0.26420408487319946,-0.28978288173675537","0.362409770488739,0.2639163136482239,-0.2898769676685333","0.40747612714767456,0.28102612495422363,-0.1970365345478058","0.3589079976081848,0.2719699740409851,-0.11700551956892014","0.39010944962501526,0.31636950373649597,-0.2821216881275177","0.3667806088924408,0.313967764377594,-0.25888365507125854","0.416961669921875,0.3916053771972656,-0.21513444185256958","0.332393616437912,0.4070987105369568,0.025585707277059555","0.3229601979255676,0.3935754597187042,-0.38884130120277405","0.3238578140735626,0.6101362109184265,0.14474798738956451","0.21239812672138214,0.34711867570877075,-0.5061389803886414","0.29701632261276245,0.7563762664794922,0.06502868235111237","0.1941043883562088,0.31283849477767944,-0.5712853670120239","0.2889658212661743,0.7961350083351135,0.04506123065948486","0.19562669098377228,0.3005322813987732,-0.5464847683906555","0.2905588448047638,0.8000627756118774,-0.00252825696952641","0.20011009275913239,0.31607353687286377,-0.5018084049224854","0.2943303883075714,0.7869871854782104,0.043591082096099854","0.40404030680656433,0.746240496635437,-0.051530491560697556","0.34333163499832153,0.7525768876075745,0.051314350217580795","0.4235895872116089,0.9701463580131531,-0.11493552476167679","0.34554523229599,0.9732210636138916,-0.025369850918650627","0.4425104558467865,1.1695078611373901,0.23860616981983185","0.3694111704826355,1.1717393398284912,0.31660231947898865","0.4477270841598511,1.18655526638031,0.2704797089099884","0.3752603828907013,1.1871670484542847,0.35042592883110046","0.4302181601524353,1.261854887008667,0.16217081248760223","0.3714151382446289,1.25334894657135,0.2353479266166687"
right,"0.379645973443985,0.2893978953361511,-0.35291406512260437","0.39035743474960327,0.2674975097179413,-0.3344917297363281","0.3963382840156555,0.26853424310684204,-0.3346763253211975","0.40096646547317505,0.269469290971756,-0.3347693383693695","0.3721533417701721,0.264737606048584,-0.31890547275543213","0.3665376901626587,0.26428207755088806,-0.318912535905838","0.3622078001499176,0.26398351788520813,-0.3189997375011444","0.4072984457015991,0.28129276633262634,-0.21728424727916718","0.35863161087036133,0.2721085250377655,-0.1430915892124176","0.39002206921577454,0.31677550077438354,-0.3075513243675232","0.3666251003742218,0.3143307864665985,-0.2862553298473358","0.4179346263408661,0.3917332887649536,-0.22435110807418823","0.3307771384716034,0.40860652923583984,0.004048049915581942","0.3253512680530548,0.40554797649383545,-0.3852689862251282","0.32389217615127563,0.610105037689209,0.12790779769420624","0.2096981555223465,0.3693874776363373,-0.5043770670890808","0.2970237731933594,0.7580282092094421,0.06331683695316315","0.18908658623695374,0.34110844135284424,-0.5705159306526184","0.28901827335357666,0.7980629205703735,0.04293010011315346","0.1891997903585434,0.3290036916732788,-0.548453152179718","0.2906974256038666,0.8020803928375244,-0.004230895079672337","0.1948484629392624,0.3438183069229126,-0.5005928874015808","0.294491171836853,0.7885209918022156,0.0425604023039341","0.40413179993629456,0.7463647127151489,-0.05032932013273239","0.34300321340560913,0.7534957528114319,0.05011908337473869","0.4239978492259979,0.970415472984314,-0.10914009064435959","0.3460112512111664,0.9739491939544678,-0.03112768568098545","0.44215330481529236,1.1714591979980469,0.2605169713497162","0.36964768171310425,1.1755269765853882,0.3228530287742615","0.44677144289016724,1.1879817247390747,0.29435640573501587","0.3753055930137634,1.1900901794433594,0.3572023808956146","0.4303992688655853,1.2665636539459229,0.1809832602739334","0.3724811375141144,1.2583433389663696,0.2409481257200241"
right,"0.3796640634536743,0.2895544767379761,-0.34388306736946106","0.39029237627983093,0.26766473054885864,-0.3254225552082062","0.39619576930999756,0.2687046229839325,-0.3256087601184845","0.40076351165771484,0.26963868737220764,-0.3256990313529968","0.37215656042099,0.2648750841617584,-0.3104511499404907","0.3665464520454407,0.26440903544425964,-0.3104536831378937","0.362160861492157,0.2641131281852722,-0.3105403482913971","0.4070897698402405,0.28153741359710693,-0.2089688926935196","0.35841962695121765,0.272490918636322,-0.13721351325511932","0.3899749219417572,0.31705859303474426,-0.29874345660209656","0.36662355065345764,0.31462016701698303,-0.27821075916290283","0.41900989413261414,0.3919130861759186,-0.21955212950706482","0.3301849663257599,0.4127011001110077,0.007748037576675415","0.32630714774131775,0.41633304953575134,-0.3800753653049469","0.32378560304641724,0.6100926399230957,0.12965281307697296","0.2103898972272873,0.39259839057922363,-0.5129576921463013","0.29707062244415283,0.7582961916923523,0.06866022944450378","0.18795965611934662,0.3699561655521393,-0.5805535912513733","0.2890722453594208,0.7989845871925354,0.048739850521087646","0.18766345083713531,0.3583144247531891,-0.5584706664085388","0.2907896041870117,0.8029113411903381,0.002191048813983798","0.19398050010204315,0.3728351593017578,-0.5089845061302185","0.2945898175239563,0.7891036868095398,0.048439860343933105","0.404363751411438,0.7470359802246094,-0.04959744215011597","0.34295281767845154,0.7551161050796509,0.04938816651701927","0.42476990818977356,0.9722411036491394,-0.1046634092926979","0.34602347016334534,0.9797791838645935,-0.0369579941034317","0.44218674302101135,1.1719828844070435,0.2695617079734802","0.36958006024360657,1.1789770126342773,0.322935551404953","0.44677767157554626,1.1881662607192993,0.3042498528957367","0.3751693665981293,1.1932282447814941,0.3586169183254242","0.43119364976882935,1.269212245941162,0.19807280600070953","0.3722049295902252,1.2609984874725342,0.24533028900623322"
right,"0.37952864170074463,0.2895890176296234,-0.37070757150650024","0.39002007246017456,0.2677876651287079,-0.35180050134658813","0.39592230319976807,0.26885420083999634,-0.3519948422908783","0.4004766047000885,0.26980531215667725,-0.3520887792110443","0.37183719873428345,0.26498648524284363,-0.33613547682762146","0.36625686287879944,0.2645578682422638,-0.33614596724510193","0.3618786931037903,0.26431557536125183,-0.33622628450393677","0.40657341480255127,0.28175076842308044,-0.23187598586082458","0.3580246865749359,0.2732265293598175,-0.1571698933839798","0.38991686701774597,0.31715941429138184,-0.32401391863822937","0.36657318472862244,0.31470081210136414,-0.3026875853538513","0.4189039170742035,0.3914341628551483,-0.23737822473049164","0.33056941628456116,0.41785141825675964,-4.271163925295696e-05","0.32309797406196594,0.4284699857234955,-0.378143846988678","0.3233157694339752,0.6098778247833252,0.121224045753479","0.20352178812026978,0.4274055063724518,-0.5083134174346924","0.2970782518386841,0.7582845687866211,0.06345666944980621","0.1815612018108368,0.4091840088367462,-0.5755669474601746","0.28901207447052,0.7990150451660156,0.04265107959508896","0.18196915090084076,0.4006744623184204,-0.5579677820205688","0.2907223105430603,0.8029295802116394,-0.0029387460090219975","0.18893446028232574,0.413589209318161,-0.5052619576454163","0.294569194316864,0.7891345024108887,0.04368948936462402","0.4043855667114258,0.7469742894172668,-0.049942679703235626","0.34286582469940186,0.75518798828125,0.049725476652383804","0.4250577688217163,0.9722605347633362,-0.09875308722257614","0.34644830226898193,0.9800359606742859,-0.030170919373631477","0.442213237285614,1.1740914583206177,0.27277642488479614","0.3691808879375458,1.179465651512146,0.32274097204208374","0.4467894732952118,1.1901155710220337,0.3068806231021881","0.3744485676288605,1.194069504737854,0.3580363392829895","0.43195968866348267,1.2724425792694092,0.19779269397258759","0.37209323048591614,1.2617448568344116,0.2427615523338318"
right,"0.3793938457965851,0.2898823320865631,-0.360975056886673","0.38972941040992737,0.2680748999118805,-0.34382352232933044","0.3956414461135864,0.2691571116447449,-0.34402045607566833","0.4001774787902832,0.270117849111557,-0.3441256582736969","0.37144285440444946,0.2652844190597534,-0.32667964696884155","0.36584237217903137,0.26491081714630127,-0.32668495178222656","0.3614800274372101,0.2647404670715332,-0.3267636299133301","0.4062487781047821,0.28206107020378113,-0.2317170947790146","0.35750195384025574,0.2743265926837921,-0.1500578224658966","0.3898276686668396,0.3178771138191223,-0.3169345557689667","0.3664562404155731,0.315348356962204,-0.29362788796424866","0.41799110174179077,0.3914776146411896,-0.24517670273780823","0.3311452567577362,0.42094120383262634,0.0067643155343830585","0.3185276389122009,0.4342650771141052,-0.3552030026912689","0.3230782151222229,0.6094979047775269,0.12862296402454376","0.2029891014099121,0.4482733905315399,-0.4381975531578064","0.2970978021621704,0.7591806054115295,0.06340073049068451","0.1811152845621109,0.4312252402305603,-0.5002251863479614","0.2889515161514282,0.7999176383018494,0.04250267893075943","0.18077830970287323,0.4236636757850647,-0.48713845014572144","0.29071882367134094,0.8039440512657166,-0.0022371357772499323","0.18787162005901337,0.4358310401439667,-0.4349883794784546","0.294588178396225,0.7901477813720703,0.043683554977178574","0.4038528501987457,0.7471338510513306,-0.05601903423666954","0.34278106689453125,0.7556946277618408,0.05576346814632416","0.425497829914093,0.9722740054130554,-0.10602087527513504","0.3463856279850006,0.980132520198822,-0.018173400312662125","0.4436665177345276,1.1751430034637451,0.2582891285419464","0.36851418018341064,1.1789900064468384,0.3304847776889801","0.44871649146080017,1.1909363269805908,0.2916197180747986","0.37394383549690247,1.1938225030899048,0.36581435799598694","0.43224984407424927,1.273403286933899,0.1868767887353897","0.3679860234260559,1.261596441268921,0.2631986141204834"
right,"0.3787437081336975,0.2901025712490082,-0.3508126139640808","0.38906124234199524,0.26830700039863586,-0.333829790353775","0.3950756788253784,0.269424706697464,-0.3340242803096771","0.3996882140636444,0.2704125940799713,-0.3341294527053833","0.370747834444046,0.26545238494873047,-0.31705623865127563","0.36522534489631653,0.26509472727775574,-0.31705835461616516","0.36098194122314453,0.2649545669555664,-0.31713786721229553","0.4056950807571411,0.28235530853271484,-0.22266410291194916","0.35705792903900146,0.27494385838508606,-0.14282870292663574","0.38928502798080444,0.31849411129951477,-0.30706900358200073","0.36589866876602173,0.3158005177974701,-0.28440746665000916","0.4166446030139923,0.3914811313152313,-0.2368025779724121","0.3315563499927521,0.4248873293399811,0.0162719264626503","0.31589439511299133,0.4495795667171478,-0.32406142354011536","0.3229497969150543,0.6084229350090027,0.13036313652992249","0.20380905270576477,0.4716281294822693,-0.408264696598053","0.2970941960811615,0.7619887590408325,0.05054612085223198","0.18103715777397156,0.4540959596633911,-0.469247430562973","0.2887769341468811,0.80186927318573,0.027497025206685066","0.18104387819766998,0.44481876492500305,-0.45889490842819214","0.29070815443992615,0.805656909942627,-0.016886474564671516","0.18928828835487366,0.4571208655834198,-0.4059114456176758","0.2946086823940277,0.7918021082878113,0.030618827790021896","0.4036734700202942,0.7479287385940552,-0.05678091198205948","0.34277403354644775,0.7563638091087341,0.05652548372745514","0.4260643720626831,0.9734894037246704,-0.10396971553564072","0.3464491665363312,0.9827598333358765,-0.003162167966365814","0.4443991482257843,1.1766055822372437,0.2532724440097809","0.36838164925575256,1.178751826286316,0.34659862518310547","0.4494534134864807,1.192941427230835,0.28541094064712524","0.37383386492729187,1.1936562061309814,0.3821593225002289","0.4325496256351471,1.2742100954055786,0.1842055320739746","0.366738498210907,1.2611652612686157,0.2888028919696808"
right,"0.37810850143432617,0.29084640741348267,-0.3507064878940582","0.3886346220970154,0.2687342166900635,-0.3333978056907654","0.3947655260562897,0.269808292388916,-0.3336000442504883","0.3993823230266571,0.27075719833374023,-0.3337169289588928","0.3698076009750366,0.26610204577445984,-0.3165973424911499","0.36423781514167786,0.2658471167087555,-0.3165968060493469","0.36014196276664734,0.2657838463783264,-0.3166734278202057","0.40541261434555054,0.28272587060928345,-0.21960291266441345","0.3559151887893677,0.2760459780693054,-0.14031602442264557","0.3888382017612457,0.3196992576122284,-0.3056703805923462","0.36510780453681946,0.3171914517879486,-0.2829619348049164","0.415404349565506,0.39169299602508545,-0.23295077681541443","0.33200231194496155,0.42591947317123413,0.02032824046909809","0.31593450903892517,0.45772257447242737,-0.32101207971572876","0.3219820559024811,0.6042793393135071,0.1316656619310379","0.20461906492710114,0.48459750413894653,-0.4181739091873169","0.2969790995121002,0.7639845013618469,0.056347183883190155","0.18550190329551697,0.47518807649612427,-0.48074278235435486","0.288400262594223,0.8029281497001648,0.0340147390961647","0.18551677465438843,0.4660443067550659,-0.47011899948120117","0.290690541267395,0.8068008422851562,-0.008941615000367165","0.19327467679977417,0.4752689003944397,-0.4162978231906891","0.29462021589279175,0.7931422591209412,0.03716053441166878","0.4036213159561157,0.7504125833511353,-0.05654706433415413","0.3428339660167694,0.7579729557037354,0.0562920905649662","0.42654985189437866,0.9745082259178162,-0.10435452312231064","0.3469882309436798,0.9856055378913879,-0.005008894018828869","0.4466742277145386,1.182677149772644,0.253423273563385","0.36874687671661377,1.1830166578292847,0.3380274772644043","0.4512782692909241,1.1993176937103271,0.28578802943229675","0.3742866516113281,1.1985243558883667,0.3727683126926422","0.4357077181339264,1.2800320386886597,0.18336911499500275","0.3668241500854492,1.2630423307418823,0.2786029875278473"
right,"0.3768761456012726,0.29120028018951416,-0.34908437728881836","0.387874573469162,0.26879769563674927,-0.333103746175766","0.39422085881233215,0.269860178232193,-0.33332595229148865","0.3989139795303345,0.27082082629203796,-0.3334540128707886","0.3683488070964813,0.2665044963359833,-0.3151039779186249","0.362817645072937,0.26642051339149475,-0.31510236859321594","0.35886675119400024,0.2664770781993866,-0.31518644094467163","0.405038058757782,0.28289178013801575,-0.22370724380016327","0.35462456941604614,0.2770962417125702,-0.13863882422447205","0.38818374276161194,0.3202071487903595,-0.30528828501701355","0.3638531565666199,0.31804192066192627,-0.28117209672927856","0.41438645124435425,0.39203181862831116,-0.2380353808403015","0.3329625725746155,0.4259752333164215,0.026787033304572105","0.31208115816116333,0.4703652858734131,-0.32220011949539185","0.32191991806030273,0.6027361154556274,0.1332031637430191","0.20584501326084137,0.5054152011871338,-0.4037399888038635","0.2969810664653778,0.765070915222168,0.05180257186293602","0.18352548778057098,0.49484553933143616,-0.4633104205131531","0.2882949411869049,0.803744912147522,0.029268963262438774","0.18294841051101685,0.4831926226615906,-0.45345669984817505","0.29068419337272644,0.8079567551612854,-0.013697924092411995","0.19144277274608612,0.4897063076496124,-0.401182621717453","0.294673889875412,0.7942797541618347,0.03227277100086212","0.40348488092422485,0.7535964846611023,-0.05863364413380623","0.3428663909435272,0.760593056678772,0.058398015797138214","0.4272625148296356,0.9765438437461853,-0.10374260693788528","0.34763649106025696,0.9875668287277222,-0.005409103352576494","0.446603924036026,1.1868053674697876,0.2539762556552887","0.37062355875968933,1.1831872463226318,0.3512677848339081","0.4512649178504944,1.2043243646621704,0.28668126463890076","0.37658536434173584,1.1984678506851196,0.3882867395877838","0.43550458550453186,1.2827403545379639,0.19140462577342987","0.3675564229488373,1.2625463008880615,0.29939019680023193"
right,"0.37532490491867065,0.2913355827331543,-0.3481524884700775","0.3868788778781891,0.2687811553478241,-0.3309529423713684","0.39342260360717773,0.2698352634906769,-0.3311692476272583","0.3982459008693695,0.2708128094673157,-0.33130109310150146","0.36692988872528076,0.2666519582271576,-0.31368252635002136","0.361566960811615,0.26666250824928284,-0.3136988580226898","0.35766980051994324,0.2667863965034485,-0.3137742877006531","0.40456095337867737,0.2828986942768097,-0.2307131439447403","0.35386043787002563,0.2772842347621918,-0.1379086673259735","0.3870353698730469,0.3203463554382324,-0.3032170534133911","0.36256855726242065,0.3183351159095764,-0.2780875265598297","0.41246071457862854,0.3932775557041168,-0.25024041533470154","0.3390204608440399,0.42140820622444153,0.0406482070684433","0.3060782253742218,0.48578310012817383,-0.3152807950973511","0.3221341073513031,0.5935826897621155,0.13468745350837708","0.2025029957294464,0.5257729887962341,-0.37283647060394287","0.2976391911506653,0.764280378818512,0.04327422007918358","0.17941854894161224,0.5149904489517212,-0.4284209609031677","0.288425087928772,0.803657054901123,0.02061862125992775","0.17878498136997223,0.5017122626304626,-0.42204177379608154","0.2909162938594818,0.8078902363777161,-0.024347888305783272","0.18730312585830688,0.5082876086235046,-0.37050309777259827","0.29495862126350403,0.7942277789115906,0.02210882678627968","0.40314382314682007,0.7571952939033508,-0.06645883619785309","0.34421074390411377,0.7611681818962097,0.06626643240451813","0.42725124955177307,0.9787991046905518,-0.11735451221466064","0.348055362701416,0.9901635050773621,0.0228525809943676","0.44655027985572815,1.2051328420639038,0.1983824223279953","0.3710545003414154,1.1914520263671875,0.35313886404037476","0.45180413126945496,1.2262563705444336,0.2261248677968979","0.37753644585609436,1.210239291191101,0.3869592249393463","0.431817889213562,1.299727201461792,0.12357217818498611","0.36576420068740845,1.2670167684555054,0.29739436507225037"
right,"0.37427061796188354,0.29134175181388855,-0.34193727374076843","0.3860246539115906,0.2686183750629425,-0.33080264925956726","0.3926139771938324,0.2696765959262848,-0.3310009837150574","0.3975401818752289,0.27070850133895874,-0.331095814704895","0.36625924706459045,0.26665934920310974,-0.31092700362205505","0.36100900173187256,0.2666991949081421,-0.31091246008872986","0.35708850622177124,0.266891747713089,-0.3110031485557556","0.4038223326206207,0.282880038022995,-0.22924156486988068","0.3534128963947296,0.2773841619491577,-0.13716310262680054","0.38604700565338135,0.32034575939178467,-0.301344096660614","0.3617364764213562,0.31836581230163574,-0.27324599027633667","0.412054181098938,0.3933103382587433,-0.24697060883045197","0.34007927775382996,0.42086154222488403,0.03983895853161812","0.30686429142951965,0.48964664340019226,-0.3110094666481018","0.32346296310424805,0.594555139541626,0.13541395962238312","0.2035406529903412,0.5362576246261597,-0.38132742047309875","0.2977053225040436,0.7642078399658203,0.04006175324320793","0.17922820150852203,0.5308977365493774,-0.43812599778175354","0.2883800268173218,0.8039490580558777,0.016242938116192818","0.17776772379875183,0.5175520181655884,-0.43192917108535767","0.2908261716365814,0.8083289861679077,-0.029322421178221703","0.18708613514900208,0.5243423581123352,-0.3793976902961731","0.29492682218551636,0.794682502746582,0.018610471859574318","0.4032467007637024,0.7572457194328308,-0.06615528464317322","0.34483060240745544,0.7613033652305603,0.06597217172384262","0.42758801579475403,0.9797229766845703,-0.11705974489450455","0.3481284976005554,0.9903441071510315,0.021094372496008873","0.44790345430374146,1.2072725296020508,0.19126048684120178","0.3716198205947876,1.1913208961486816,0.3506006598472595","0.45416849851608276,1.2284919023513794,0.21817639470100403","0.3785931468009949,1.2098681926727295,0.38581007719039917","0.43192392587661743,1.3030908107757568,0.11372996866703033","0.3656803071498871,1.2672386169433594,0.2913711667060852"
